carat,cut,color,clarity,depth,table,price,x,y,z,price_capped,price_per_carat
1.46,Fair,G,SI2,64.6,54.0,5504,7.11,7.03,4.57,5504.0,3769.8630136986303
1.26,Premium,I,SI1,60.9,58.0,5504,6.99,6.94,4.24,5504.0,4368.253968253968
1.0,Good,F,VS2,63.4,56.0,5505,6.27,6.35,4.0,5505.0,5505.0
1.0,Very Good,F,VS2,61.9,59.0,5505,6.34,6.38,3.94,5505.0,5505.0
1.02,Ideal,H,SI1,59.8,58.0,5505,6.56,6.58,3.93,5505.0,5397.058823529412
1.02,Premium,G,VS2,62.7,58.0,5506,6.44,6.36,4.01,5506.0,5398.0392156862745
1.11,Ideal,I,VS2,61.7,55.0,5506,6.66,6.69,4.12,5506.0,4960.36036036036
1.15,Premium,H,SI1,62.0,58.0,5506,6.77,6.66,4.16,5506.0,4787.826086956522
1.02,Very Good,E,SI1,63.1,61.0,5508,6.42,6.35,4.03,5508.0,5400.0
0.24,Very Good,D,VS2,60.2,59.0,419,4.03,4.04,2.43,419.0,1745.8333333333335
0.27,Very Good,D,VS2,63.0,57.0,419,4.06,4.1,2.57,419.0,1551.8518518518517
0.24,Very Good,E,VS2,60.1,58.0,419,4.01,4.04,2.42,419.0,1745.8333333333335
0.24,Very Good,E,VS2,63.5,53.0,419,3.96,3.98,2.52,419.0,1745.8333333333335
0.24,Very Good,E,VS2,62.1,58.0,419,4.0,4.02,2.49,419.0,1745.8333333333335
0.24,Very Good,E,VS2,63.1,56.0,419,3.95,3.98,2.5,419.0,1745.8333333333335
0.24,Very Good,E,VS2,63.0,58.0,419,3.94,3.97,2.49,419.0,1745.8333333333335
0.24,Very Good,E,VS2,61.5,58.0,419,4.02,4.05,2.48,419.0,1745.8333333333335
0.24,Very Good,E,VS2,62.1,59.0,419,3.98,4.01,2.48,419.0,1745.8333333333335
0.24,Very Good,F,VS2,61.4,58.0,419,3.99,4.05,2.47,419.0,1745.8333333333335
0.24,Very Good,F,VS2,62.4,58.0,419,3.98,4.0,2.49,419.0,1745.8333333333335
0.24,Very Good,F,VS2,62.9,58.0,419,3.94,4.01,2.5,419.0,1745.8333333333335
0.24,Very Good,F,VS2,59.6,58.0,419,4.08,4.11,2.44,419.0,1745.8333333333335
0.24,Very Good,F,VS2,61.9,59.0,419,3.98,4.0,2.47,419.0,1745.8333333333335
0.24,Very Good,F,VS1,59.9,58.0,419,4.02,4.06,2.42,419.0,1745.8333333333335
0.24,Very Good,F,VS1,63.0,58.0,419,3.92,3.95,2.48,419.0,1745.8333333333335
0.24,Very Good,F,VS1,62.5,58.0,419,3.95,3.96,2.47,419.0,1745.8333333333335
0.24,Very Good,F,VS1,63.0,59.0,419,3.93,3.97,2.49,419.0,1745.8333333333335
0.24,Very Good,E,VS1,62.4,59.0,419,3.94,3.98,2.47,419.0,1745.8333333333335
0.24,Very Good,E,VS1,59.8,58.0,419,4.02,4.11,2.43,419.0,1745.8333333333335
0.24,Very Good,D,VS1,61.4,58.0,419,3.99,4.02,2.46,419.0,1745.8333333333335
0.24,Very Good,D,VS1,62.2,58.0,419,3.95,3.99,2.47,419.0,1745.8333333333335
0.24,Very Good,D,VS1,62.9,56.0,419,3.96,3.99,2.5,419.0,1745.8333333333335
0.24,Ideal,F,VS2,62.2,57.0,419,3.96,4.01,2.48,419.0,1745.8333333333335
0.24,Ideal,F,VS2,61.2,57.0,419,4.04,4.06,2.48,419.0,1745.8333333333335
0.24,Ideal,F,VS1,61.3,56.0,419,4.0,4.03,2.46,419.0,1745.8333333333335
0.26,Very Good,D,VS2,59.6,63.0,420,4.13,4.16,2.47,420.0,1615.3846153846152
0.26,Very Good,D,VS1,63.3,57.0,420,4.03,4.06,2.56,420.0,1615.3846153846152
0.32,Ideal,H,SI2,61.5,56.0,420,4.43,4.45,2.73,420.0,1312.5
0.32,Ideal,H,SI2,61.9,54.0,420,4.42,4.46,2.75,420.0,1312.5
0.3,Ideal,F,VS2,62.0,53.7,601,4.31,4.33,2.68,601.0,2003.3333333333335
0.3,Ideal,F,VS2,62.3,53.5,601,4.27,4.32,2.68,601.0,2003.3333333333335
0.3,Ideal,F,VS2,62.5,53.3,601,4.28,4.31,2.69,601.0,2003.3333333333335
0.3,Ideal,D,VS1,61.0,58.0,601,4.3,4.36,2.64,601.0,2003.3333333333335
0.31,Ideal,E,SI1,60.1,57.0,601,4.36,4.39,2.63,601.0,1938.7096774193549
0.37,Ideal,J,IF,61.9,54.0,601,4.63,4.68,2.88,601.0,1624.3243243243244
0.39,Fair,E,SI1,65.6,60.0,601,4.5,4.56,2.97,601.0,1541.0256410256409
0.35,Good,D,SI1,63.3,56.0,601,4.5,4.53,2.86,601.0,1717.1428571428573
0.35,Premium,D,SI1,61.5,58.0,601,4.53,4.55,2.79,601.0,1717.1428571428573
0.35,Ideal,D,SI1,62.1,57.0,601,4.47,4.49,2.78,601.0,1717.1428571428573
0.38,Ideal,G,SI2,61.6,55.0,602,4.64,4.68,2.87,602.0,1584.2105263157894
0.38,Ideal,G,SI2,61.2,56.0,602,4.7,4.74,2.89,602.0,1584.2105263157894
0.38,Ideal,F,SI2,62.1,56.0,602,4.62,4.65,2.88,602.0,1584.2105263157894
0.32,Very Good,F,VS2,59.7,62.0,602,4.38,4.43,2.63,602.0,1881.25
0.32,Good,F,VS2,63.3,57.0,602,4.34,4.38,2.76,602.0,1881.25
0.32,Ideal,G,VS1,61.9,55.0,602,4.4,4.42,2.73,602.0,1881.25
0.32,Very Good,F,VS2,58.8,62.0,602,4.43,4.48,2.62,602.0,1881.25
0.32,Ideal,F,VS2,61.9,55.0,602,4.41,4.45,2.74,602.0,1881.25
0.32,Ideal,G,VS1,60.7,56.0,602,4.43,4.46,2.7,602.0,1881.25
0.32,Very Good,F,VS2,63.0,57.0,602,4.33,4.37,2.74,602.0,1881.25
0.32,Ideal,F,VS2,62.4,57.0,602,4.37,4.44,2.75,602.0,1881.25
0.32,Very Good,G,VS1,61.2,62.0,602,4.41,4.45,2.71,602.0,1881.25
0.32,Premium,H,VVS2,62.2,58.0,602,4.33,4.38,2.71,602.0,1881.25
0.32,Very Good,F,VS2,61.2,58.0,602,4.38,4.41,2.69,602.0,1881.25
0.32,Premium,F,VS2,59.5,60.0,602,4.46,4.48,2.66,602.0,1881.25
0.35,Very Good,H,VS1,60.0,57.0,603,4.57,4.6,2.75,603.0,1722.857142857143
0.3,Very Good,E,VS2,62.7,53.0,603,4.32,4.35,2.72,603.0,2010.0
0.3,Very Good,F,VS1,63.1,59.0,603,4.2,4.27,2.67,603.0,2010.0
0.4,Very Good,J,SI1,58.9,59.0,603,4.84,4.87,2.86,603.0,1507.5
0.37,Ideal,I,VS2,61.2,56.0,603,4.62,4.66,2.84,603.0,1629.7297297297298
1.18,Very Good,H,SI1,60.1,59.0,5508,6.83,6.88,4.11,5508.0,4667.796610169492
1.16,Ideal,H,SI2,61.1,56.0,5509,6.78,6.79,4.15,5509.0,4749.137931034483
1.02,Ideal,E,SI1,62.3,54.0,5509,6.45,6.49,4.03,5509.0,5400.980392156863
1.2,Ideal,H,SI1,62.9,57.0,5510,6.79,6.76,4.26,5510.0,4591.666666666667
1.2,Premium,I,SI1,60.7,59.0,5510,6.9,6.87,4.18,5510.0,4591.666666666667
1.2,Premium,H,SI2,62.4,57.0,5510,6.83,6.75,4.24,5510.0,4591.666666666667
1.23,Ideal,H,SI2,63.8,57.0,5510,6.78,6.72,4.31,5510.0,4479.674796747968
1.5,Ideal,I,I1,61.8,57.0,5510,7.39,7.31,4.54,5510.0,3673.3333333333335
1.2,Ideal,I,SI1,61.8,56.0,5510,6.8,6.77,4.19,5510.0,4591.666666666667
1.23,Premium,J,VS1,62.7,58.0,5510,6.82,6.79,4.27,5510.0,4479.674796747968
1.2,Premium,I,SI1,61.1,58.0,5510,6.88,6.8,4.18,5510.0,4591.666666666667
1.0,Very Good,G,SI1,62.3,62.0,5511,6.34,6.38,3.96,5511.0,5511.0
0.9,Very Good,D,VS1,63.4,58.0,5511,6.15,6.09,3.88,5511.0,6123.333333333333
1.32,Very Good,J,SI2,61.7,60.0,5513,6.95,7.01,4.31,5513.0,4176.515151515151
1.2,Good,F,SI2,59.0,60.0,5514,6.9,6.97,4.09,5514.0,4595.0
1.08,Very Good,H,VS2,62.9,59.0,5515,6.47,6.56,4.1,5515.0,5106.481481481481
1.01,Premium,H,VS1,61.1,58.0,5515,6.48,6.45,3.95,5515.0,5460.39603960396
1.01,Good,H,VS1,63.8,59.0,5515,6.34,6.3,4.03,5515.0,5460.39603960396
1.01,Premium,E,SI1,62.8,59.0,5515,6.45,6.41,4.04,5515.0,5460.39603960396
1.08,Very Good,H,SI1,63.2,58.0,5516,6.57,6.49,4.13,5516.0,5107.407407407407
1.06,Ideal,I,VS2,60.3,57.0,5516,6.61,6.66,4.01,5516.0,5203.77358490566
0.92,Ideal,E,SI1,62.1,56.0,5516,6.22,6.24,3.87,5516.0,5995.652173913043
1.08,Ideal,H,SI1,61.8,54.0,5517,6.6,6.61,4.09,5517.0,5108.333333333333
1.27,Premium,J,VS1,62.6,59.0,5518,6.88,6.92,4.32,5518.0,4344.881889763779
1.2,Very Good,G,SI2,61.7,59.0,5518,6.81,6.86,4.22,5518.0,4598.333333333334
1.03,Ideal,G,SI1,61.6,55.0,5518,6.48,6.52,4.0,5518.0,5357.281553398058
1.01,Very Good,G,VS2,62.5,60.0,5519,6.31,6.37,3.96,5519.0,5464.3564356435645
1.16,Ideal,J,IF,60.6,56.0,5519,6.79,6.86,4.14,5519.0,4757.758620689656
1.16,Ideal,G,SI1,60.9,57.0,5519,6.79,6.75,4.12,5519.0,4757.758620689656
1.46,Premium,I,SI2,62.4,59.0,5519,7.21,7.16,4.49,5519.0,3780.13698630137
1.06,Very Good,F,SI1,63.4,58.0,5520,6.51,6.42,4.1,5520.0,5207.547169811321
1.06,Premium,H,VS2,60.7,59.0,5520,6.61,6.57,4.0,5520.0,5207.547169811321
1.24,Ideal,G,SI2,61.4,56.0,5520,6.98,6.92,4.27,5520.0,4451.612903225807
1.23,Premium,I,VS2,61.7,58.0,5521,6.85,6.87,4.23,5521.0,4488.617886178862
1.0,Very Good,F,SI1,63.3,58.0,5521,6.34,6.36,4.02,5521.0,5521.0
1.1,Very Good,H,SI1,62.9,57.0,5521,6.54,6.59,4.13,5521.0,5019.090909090909
1.12,Ideal,H,SI1,61.9,57.0,5521,6.64,6.68,4.12,5521.0,4929.464285714285
1.0,Very Good,G,SI1,61.0,56.7,5522,6.44,6.47,3.94,5522.0,5522.0
1.2,Very Good,I,SI1,62.6,59.0,5522,6.75,6.71,4.21,5522.0,4601.666666666667
1.02,Ideal,H,SI1,60.9,57.0,5522,6.51,6.55,3.98,5522.0,5413.725490196079
1.03,Premium,H,VS1,62.5,59.0,5523,6.43,6.47,4.03,5523.0,5362.135922330097
1.03,Premium,H,VS1,62.0,59.0,5523,6.45,6.48,4.01,5523.0,5362.135922330097
1.1,Very Good,I,VS2,61.8,58.0,5524,6.59,6.62,4.08,5524.0,5021.818181818181
1.08,Very Good,H,VS2,58.1,62.0,5524,6.72,6.74,3.91,5524.0,5114.814814814815
1.35,Fair,J,SI1,65.2,56.0,5524,6.9,7.02,4.54,5524.0,4091.8518518518517
1.04,Very Good,F,SI1,62.9,54.0,5525,6.46,6.49,4.07,5525.0,5312.5
1.01,Premium,E,SI1,60.7,58.0,5525,6.5,6.48,3.94,5525.0,5470.297029702971
1.15,Ideal,E,SI1,62.7,56.0,5526,6.73,6.7,4.21,5526.0,4805.217391304348
1.03,Good,D,SI1,57.7,62.0,5526,6.63,6.65,3.83,5526.0,5365.0485436893205
1.13,Very Good,G,SI1,63.1,58.0,5526,6.65,6.59,4.18,5526.0,4890.265486725664
1.01,Ideal,F,SI1,62.0,54.0,5527,6.41,6.49,4.0,5527.0,5472.277227722772
1.09,Ideal,F,SI1,62.5,57.0,5527,6.59,6.54,4.1,5527.0,5070.642201834862
1.0,Very Good,F,SI1,63.3,58.0,5528,6.28,6.39,4.01,5528.0,5528.0
1.04,Ideal,E,SI1,62.4,57.0,5528,6.48,6.53,4.06,5528.0,5315.384615384615
1.21,Premium,G,SI2,60.3,58.0,5529,6.96,6.9,4.18,5529.0,4569.421487603306
1.27,Very Good,J,VS2,62.7,58.0,5530,6.88,6.91,4.32,5530.0,4354.330708661418
0.91,Very Good,E,VS1,61.8,60.0,5530,6.17,6.2,3.82,5530.0,6076.923076923077
1.13,Very Good,I,VS2,60.7,58.0,5531,6.72,6.75,4.09,5531.0,4894.690265486726
1.04,Ideal,E,SI2,62.3,55.0,5531,6.46,6.49,4.03,5531.0,5318.2692307692305
1.21,Premium,J,VVS2,61.7,60.0,5531,6.85,6.82,4.22,5531.0,4571.07438016529
1.01,Premium,D,SI1,58.9,58.0,5532,6.57,6.54,3.86,5532.0,5477.227722772277
1.07,Ideal,G,SI1,61.7,54.0,5532,6.59,6.61,4.07,5532.0,5170.093457943925
1.01,Very Good,D,SI1,59.7,57.0,5533,6.53,6.56,3.91,5533.0,5478.217821782178
1.52,Fair,G,SI2,64.9,59.0,5533,7.19,7.15,4.65,5533.0,3640.1315789473683
1.01,Very Good,E,SI1,59.5,57.0,5534,6.56,6.62,3.92,5534.0,5479.207920792079
1.22,Premium,G,SI2,60.2,58.0,5534,6.92,6.9,4.16,5534.0,4536.065573770492
1.15,Ideal,I,VS2,61.7,57.0,5534,6.72,6.74,4.15,5534.0,4812.173913043479
1.2,Ideal,J,VS1,61.3,56.0,5534,6.83,6.87,4.2,5534.0,4611.666666666667
1.08,Ideal,F,SI1,62.7,57.0,5534,6.53,6.57,4.11,5534.0,5124.074074074074
1.01,Ideal,E,SI1,62.0,56.0,5534,6.41,6.47,3.99,5534.0,5479.207920792079
1.01,Ideal,E,SI1,60.8,56.0,5534,6.48,6.51,3.95,5534.0,5479.207920792079
1.06,Premium,F,SI1,58.4,61.0,5535,6.73,6.69,3.92,5535.0,5221.698113207547
0.9,Premium,E,VS1,59.4,59.0,5535,6.28,6.31,3.74,5535.0,6150.0
1.1,Ideal,G,SI2,62.6,56.0,5535,6.64,6.58,4.14,5535.0,5031.818181818181
1.2,Ideal,I,SI1,62.4,57.0,5535,6.75,6.8,4.23,5535.0,4612.5
0.91,Ideal,D,SI1,62.1,55.0,5535,6.2,6.24,3.86,5535.0,6082.417582417582
1.04,Good,G,VS2,61.4,65.0,5535,6.53,6.47,3.99,5535.0,5322.115384615385
1.5,Premium,J,SI1,62.1,57.0,5536,7.42,7.26,4.56,5536.0,3690.6666666666665
1.07,Ideal,E,SI1,61.4,57.0,5537,6.59,6.53,4.03,5537.0,5174.7663551401865
1.16,Very Good,H,VS2,63.0,57.0,5537,6.64,6.66,4.19,5537.0,4773.275862068966
1.15,Very Good,G,SI1,61.3,62.0,5538,6.68,6.72,4.11,5538.0,4815.652173913044
1.01,Good,G,VS2,63.2,64.0,5538,6.34,6.28,3.99,5538.0,5483.168316831683
1.01,Fair,G,VS2,64.5,57.0,5538,6.26,6.2,4.02,5538.0,5483.168316831683
1.01,Premium,G,VS2,58.1,59.0,5538,6.61,6.53,3.82,5538.0,5483.168316831683
1.09,Very Good,E,SI1,62.5,57.0,5539,6.55,6.61,4.11,5539.0,5081.651376146789
0.7,Ideal,D,VVS2,61.4,56.0,5539,5.72,5.75,3.53,5539.0,7912.857142857143
0.7,Ideal,D,VVS2,61.7,55.0,5539,5.73,5.75,3.54,5539.0,7912.857142857143
0.7,Ideal,D,VVS2,60.7,57.0,5539,5.75,5.78,3.5,5539.0,7912.857142857143
0.7,Ideal,D,VVS2,61.3,56.0,5539,5.72,5.76,3.52,5539.0,7912.857142857143
0.7,Ideal,D,VVS2,61.1,55.0,5539,5.75,5.78,3.52,5539.0,7912.857142857143
0.9,Ideal,G,VS1,62.1,56.0,5540,6.15,6.19,3.83,5540.0,6155.555555555556
1.21,Premium,I,VS1,61.2,59.0,5540,6.86,6.84,4.19,5540.0,4578.512396694215
1.21,Premium,J,VS2,60.2,57.0,5541,6.97,6.91,4.18,5541.0,4579.338842975207
1.01,Very Good,D,SI1,61.5,61.0,5542,6.37,6.47,3.95,5542.0,5487.1287128712875
1.01,Ideal,D,SI1,61.2,57.0,5543,6.47,6.44,3.95,5543.0,5488.118811881188
1.01,Premium,D,SI1,61.6,60.0,5543,6.47,6.43,3.97,5543.0,5488.118811881188
1.01,Premium,D,SI1,61.7,62.0,5543,6.34,6.3,3.9,5543.0,5488.118811881188
1.01,Premium,D,SI1,61.8,60.0,5543,6.37,6.35,3.93,5543.0,5488.118811881188
1.01,Good,D,SI1,63.8,58.0,5543,6.38,6.34,4.06,5543.0,5488.118811881188
1.01,Very Good,D,SI1,63.1,60.0,5543,6.39,6.32,4.01,5543.0,5488.118811881188
1.06,Premium,G,VS2,62.5,58.0,5543,6.52,6.47,4.06,5543.0,5229.245283018868
1.01,Premium,D,SI1,60.0,60.0,5543,6.51,6.45,3.89,5543.0,5488.118811881188
1.01,Premium,D,SI1,62.9,59.0,5543,6.43,6.39,4.03,5543.0,5488.118811881188
1.01,Premium,D,SI1,62.6,58.0,5543,6.44,6.33,4.0,5543.0,5488.118811881188
1.01,Premium,E,SI1,59.8,59.0,5543,6.52,6.48,3.89,5543.0,5488.118811881188
1.0,Premium,E,SI1,60.3,62.0,5544,6.33,6.25,3.79,5544.0,5544.0
1.0,Very Good,E,VS2,62.4,62.0,5544,6.33,6.39,3.97,5544.0,5544.0
1.0,Premium,F,SI1,61.9,60.0,5544,6.34,6.39,3.94,5544.0,5544.0
1.0,Good,G,VS2,62.9,56.0,5544,6.33,6.39,4.0,5544.0,5544.0
1.0,Very Good,G,VS2,62.7,58.0,5544,6.34,6.42,4.0,5544.0,5544.0
1.2,Good,E,SI2,63.3,55.0,5544,6.73,6.77,4.27,5544.0,4620.0
1.01,Good,H,SI1,60.1,61.0,5544,6.5,6.47,3.9,5544.0,5489.108910891089
1.01,Good,D,SI1,65.1,57.0,5544,6.3,6.32,4.11,5544.0,5489.108910891089
1.0,Good,H,VS1,61.3,64.0,5544,6.39,6.33,3.9,5544.0,5544.0
1.32,Ideal,I,SI1,61.7,56.0,5544,7.11,7.05,4.37,5544.0,4200.0
1.0,Premium,E,SI1,61.9,60.0,5544,6.46,6.37,3.97,5544.0,5544.0
1.0,Premium,E,SI1,60.7,59.0,5544,6.41,6.38,3.88,5544.0,5544.0
1.0,Premium,E,SI1,62.6,60.0,5544,6.35,6.3,3.97,5544.0,5544.0
1.1,Ideal,I,VS1,61.7,57.0,5544,6.65,6.62,4.09,5544.0,5040.0
1.1,Premium,H,SI1,59.6,58.0,5544,6.79,6.74,4.03,5544.0,5040.0
1.1,Ideal,G,SI1,61.9,55.0,5545,6.62,6.66,4.11,5545.0,5040.90909090909
1.35,Premium,J,SI1,60.9,59.0,5546,7.07,7.12,4.32,5546.0,4108.148148148148
1.12,Ideal,E,SI2,62.0,57.0,5546,6.61,6.63,4.11,5546.0,4951.785714285714
1.0,Good,D,SI1,60.5,60.0,5546,6.37,6.42,3.87,5546.0,5546.0
1.31,Premium,J,SI1,59.4,60.0,5546,7.12,7.06,4.21,5546.0,4233.587786259542
1.31,Ideal,I,SI2,63.6,55.0,5546,6.98,6.92,4.42,5546.0,4233.587786259542
1.27,Premium,I,SI1,62.3,56.0,5547,6.93,6.85,4.29,5547.0,4367.716535433071
1.11,Ideal,D,SI2,61.6,55.0,5547,6.62,6.66,4.09,5547.0,4997.297297297297
0.9,Very Good,D,VS1,63.0,58.0,5547,6.11,6.14,3.86,5547.0,6163.333333333333
1.12,Premium,E,SI1,58.8,61.0,5547,6.8,6.74,3.98,5547.0,4952.678571428571
1.14,Ideal,G,SI1,62.2,56.0,5548,6.66,6.69,4.15,5548.0,4866.666666666667
1.14,Ideal,D,SI2,61.4,56.0,5548,6.69,6.77,4.13,5548.0,4866.666666666667
1.14,Premium,G,SI1,62.3,59.0,5548,6.66,6.69,4.16,5548.0,4866.666666666667
1.13,Very Good,H,VS2,61.4,61.0,5548,6.67,6.71,4.11,5548.0,4909.734513274337
0.96,Very Good,D,SI1,59.9,58.0,5548,6.4,6.46,3.85,5548.0,5779.166666666667
1.02,Ideal,F,SI1,60.1,59.0,5549,6.59,6.56,3.95,5549.0,5440.196078431372
1.06,Premium,H,VS1,62.5,58.0,5549,6.5,6.47,4.05,5549.0,5234.905660377358
1.11,Premium,H,VS2,62.4,58.0,5550,6.69,6.57,4.14,5550.0,5000.0
1.23,Very Good,G,SI2,63.4,58.0,5550,6.8,6.77,4.3,5550.0,4512.195121951219
1.06,Premium,I,VS1,61.2,57.1,5550,6.56,6.59,4.03,5550.0,5235.8490566037735
1.01,Ideal,H,VS1,59.8,59.0,5550,6.52,6.56,3.91,5550.0,5495.049504950495
1.09,Very Good,H,VS2,63.0,54.0,5551,6.61,6.54,4.14,5551.0,5092.660550458715
1.03,Very Good,D,SI1,63.0,59.0,5551,6.39,6.44,4.04,5551.0,5389.320388349514
1.03,Ideal,D,SI1,62.4,57.0,5551,6.44,6.47,4.03,5551.0,5389.320388349514
1.07,Ideal,G,SI1,62.2,56.0,5551,6.52,6.56,4.07,5551.0,5187.85046728972
0.9,Fair,E,VVS2,58.1,59.0,5551,6.21,6.26,3.62,5551.0,6167.777777777777
1.18,Ideal,I,VS1,62.2,57.0,5551,6.76,6.72,4.19,5551.0,4704.237288135593
1.2,Premium,D,SI2,62.0,58.0,5551,6.84,6.77,4.22,5551.0,4625.833333333334
1.2,Premium,D,SI2,62.6,57.0,5551,6.84,6.74,4.25,5551.0,4625.833333333334
1.12,Ideal,G,SI1,62.0,55.0,5551,6.68,6.65,4.13,5551.0,4956.249999999999
1.02,Ideal,E,SI1,62.2,57.0,5553,6.41,6.45,4.0,5553.0,5444.117647058823
1.02,Very Good,E,SI1,59.2,56.0,5553,6.57,6.63,3.91,5553.0,5444.117647058823
1.96,Fair,F,I1,66.6,60.0,5554,7.59,7.56,5.04,5554.0,2833.673469387755
1.16,Premium,H,SI1,61.2,57.0,5554,6.84,6.76,4.16,5554.0,4787.931034482759
1.16,Ideal,H,SI1,62.2,55.0,5554,6.79,6.74,4.21,5554.0,4787.931034482759
1.16,Premium,H,SI1,61.2,58.0,5554,6.81,6.76,4.15,5554.0,4787.931034482759
1.05,Good,H,VS1,63.3,57.0,5555,6.4,6.45,4.07,5555.0,5290.47619047619
1.01,Ideal,G,SI1,62.7,57.0,5555,6.3,6.34,3.96,5555.0,5500.0
1.01,Ideal,G,SI1,63.0,57.0,5555,6.37,6.4,4.02,5555.0,5500.0
1.0,Ideal,E,SI1,61.4,57.0,5555,6.43,6.5,3.97,5555.0,5555.0
1.0,Ideal,E,SI1,61.7,57.0,5555,6.39,6.42,3.95,5555.0,5555.0
1.0,Ideal,E,SI1,61.4,58.0,5555,6.41,6.43,3.94,5555.0,5555.0
1.24,Premium,I,SI1,60.4,58.0,5555,7.02,6.95,4.22,5555.0,4479.8387096774195
1.21,Very Good,G,SI2,59.6,60.0,5556,6.92,6.94,4.13,5556.0,4591.735537190083
1.01,Very Good,E,SI1,60.0,60.0,5556,6.45,6.49,3.88,5556.0,5500.990099009901
1.21,Ideal,I,SI1,60.6,55.0,5556,6.92,6.87,4.18,5556.0,4591.735537190083
1.21,Premium,I,SI1,62.3,59.0,5556,6.81,6.77,4.23,5556.0,4591.735537190083
1.21,Premium,G,SI1,59.5,62.0,5556,6.65,6.57,3.84,5556.0,4591.735537190083
1.21,Premium,J,VS1,59.5,60.0,5556,6.99,6.9,4.13,5556.0,4591.735537190083
1.17,Ideal,F,SI2,62.2,55.0,5556,6.73,6.7,4.18,5556.0,4748.717948717949
1.21,Premium,I,SI1,60.6,56.0,5556,6.97,6.89,4.2,5556.0,4591.735537190083
1.0,Very Good,I,VS1,60.8,59.0,5557,6.39,6.44,3.9,5557.0,5557.0
1.04,Very Good,D,SI1,63.4,55.0,5557,6.41,6.46,4.08,5557.0,5343.2692307692305
1.05,Premium,F,SI1,61.8,56.0,5557,6.55,6.45,4.02,5557.0,5292.380952380952
1.05,Premium,F,SI1,60.3,60.0,5557,6.66,6.54,3.98,5557.0,5292.380952380952
1.05,Ideal,F,SI1,62.0,55.0,5557,6.54,6.5,4.04,5557.0,5292.380952380952
1.05,Premium,F,SI1,61.6,57.0,5557,6.56,6.53,4.03,5557.0,5292.380952380952
1.21,Very Good,G,SI2,62.8,60.0,5558,6.7,6.77,4.23,5558.0,4593.388429752066
1.01,Very Good,H,VS2,62.8,59.0,5559,6.33,6.38,3.99,5559.0,5503.960396039604
1.08,Ideal,G,VS2,62.1,57.0,5559,6.54,6.57,4.07,5559.0,5147.222222222222
1.01,Premium,F,SI1,60.6,58.0,5559,6.54,6.49,3.95,5559.0,5503.960396039604
1.01,Good,F,VS2,63.1,56.0,5560,6.28,6.37,3.99,5560.0,5504.950495049505
1.01,Very Good,F,VS2,61.0,59.0,5560,6.39,6.46,3.92,5560.0,5504.950495049505
1.07,Premium,F,SI1,59.6,58.0,5561,6.68,6.72,3.99,5561.0,5197.196261682243
1.07,Good,F,SI1,63.4,56.0,5561,6.51,6.52,4.13,5561.0,5197.196261682243
1.04,Premium,H,VS2,61.2,59.0,5561,6.57,6.51,4.0,5561.0,5347.115384615385
1.29,Very Good,I,VS1,61.1,58.0,5562,6.98,7.03,4.28,5562.0,4311.627906976744
1.18,Very Good,G,SI2,62.4,56.0,5562,6.8,6.83,4.25,5562.0,4713.559322033899
1.19,Very Good,D,SI2,63.5,57.0,5562,6.67,6.75,4.26,5562.0,4673.949579831933
1.2,Ideal,G,SI2,58.9,60.0,5562,6.98,6.94,4.1,5562.0,4635.0
0.9,Ideal,G,VVS1,61.6,57.0,5564,6.24,6.16,3.82,5564.0,6182.222222222222
1.15,Ideal,G,VS2,59.2,56.0,5564,6.88,6.83,0.0,5564.0,4838.260869565218
1.02,Very Good,H,VS2,62.4,57.0,5565,6.35,6.4,3.98,5565.0,5455.882352941177
1.02,Very Good,E,VS2,62.8,59.0,5565,6.39,6.44,4.03,5565.0,5455.882352941177
1.2,Very Good,H,SI1,62.8,58.0,5567,6.73,6.8,4.25,5567.0,4639.166666666667
1.17,Good,D,SI2,60.4,65.0,5567,6.81,6.77,4.1,5567.0,4758.119658119658
1.3,Premium,J,SI1,61.0,59.0,5569,7.09,7.01,4.3,5569.0,4283.846153846153
1.3,Premium,J,SI1,61.9,56.0,5569,7.07,7.04,4.37,5569.0,4283.846153846153
1.02,Premium,H,VS1,58.5,57.0,5569,6.65,6.61,3.88,5569.0,5459.803921568628
1.02,Premium,H,VS1,62.1,59.0,5569,6.43,6.38,3.98,5569.0,5459.803921568628
1.02,Ideal,H,VS1,62.2,56.0,5569,6.48,6.42,4.01,5569.0,5459.803921568628
1.09,Very Good,F,SI1,62.3,57.0,5570,6.55,6.61,4.1,5570.0,5110.091743119266
1.2,Good,I,VS1,57.8,61.0,5570,7.02,6.96,4.04,5570.0,4641.666666666667
1.04,Ideal,G,SI1,61.9,53.0,5570,6.53,6.54,4.05,5570.0,5355.7692307692305
1.0,Very Good,E,SI1,62.4,59.0,5571,6.36,6.42,3.99,5571.0,5571.0
1.01,Ideal,E,SI1,61.9,56.0,5571,6.43,6.47,3.99,5571.0,5515.841584158416
1.13,Premium,H,VS2,62.8,59.0,5571,6.63,6.58,4.15,5571.0,4930.088495575222
1.0,Premium,H,VS2,59.4,61.0,5572,6.51,6.46,3.85,5572.0,5572.0
1.21,Premium,J,VVS2,60.8,60.0,5572,6.86,6.88,4.18,5572.0,4604.9586776859505
0.95,Very Good,G,VS1,59.9,58.0,5572,6.37,6.41,3.83,5572.0,5865.263157894738
1.04,Ideal,I,VS1,61.4,58.0,5572,6.46,6.54,3.99,5572.0,5357.692307692308
